PLC_NM,CTPR_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
센텀시티,경남,30733192264.0,155598,2021년 1분기
서면,경남,21897464762.0,285711,2021년 1분기
센텀시티,울산,10632083997.0,52094,2021년 1분기
센텀시티,서울,6001750832.0,66009,2021년 1분기
센텀시티,대구,5282961213.0,23570,2021년 1분기
센텀시티,경북,4758488931.0,26112,2021년 1분기
센텀시티,경기,4003317766.0,45746,2021년 1분기
서면,울산,3300508496.0,51593,2021년 1분기
서면,서울,3046097880.0,89837,2021년 1분기
센텀시티,광주,2987653023.0,6999,2021년 1분기
센텀시티,전남,2943212447.0,9586,2021년 1분기
서면,경기,2521739794.0,68444,2021년 1분기
서면,경북,2484579886.0,38804,2021년 1분기
부평깡통시장,경남,1540672375.0,31835,2021년 1분기
해운대해수욕장,서울,1424433289.0,31018,2021년 1분기
해운대해수욕장,경기,1132937881.0,26871,2021년 1분기
서면,대구,968467598.0,22855,2021년 1분기
센텀시티,전북,949167439.0,3242,2021년 1분기
부평깡통시장,경기,922264647.0,28176,2021년 1분기
부평깡통시장,서울,865786374.0,26204,2021년 1분기
서면,전남,764460260.0,12103,2021년 1분기
센텀시티,제주,710865869.0,3657,2021년 1분기
해운대해수욕장,경남,695680914.0,12689,2021년 1분기
해운대해수욕장,대구,674039640.0,7268,2021년 1분기
센텀시티,인천,651774279.0,7633,2021년 1분기
센텀시티,대전,630025161.0,5010,2021년 1분기
전포카페거리,경남,587650087.0,22842,2021년 1분기
서면,인천,555685911.0,15880,2021년 1분기
센텀시티,충북,504943286.0,4069,2021년 1분기
누리마루APEC하우스,서울,438192385.0,7004,2021년 1분기
센텀시티,충남,397853568.0,4525,2021년 1분기
서면,충남,397814965.0,9154,2021년 1분기
서면,대전,389756807.0,7809,2021년 1분기
부평깡통시장,울산,387806262.0,8700,2021년 1분기
서면,충북,381338006.0,8725,2021년 1분기
누리마루APEC하우스,경기,348882508.0,5448,2021년 1분기
서면,광주,333972673.0,5927,2021년 1분기
서면,강원,323617652.0,6552,2021년 1분기
센텀시티,강원,315833810.0,3834,2021년 1분기
서면,제주,309829464.0,8354,2021년 1분기
해운대해수욕장,울산,290881374.0,5688,2021년 1분기
송도해수욕장,경기,285908873.0,12174,2021년 1분기
마린시티 카페거리,서울,283450011.0,7290,2021년 1분기
부평깡통시장,경북,276689721.0,6900,2021년 1분기
송도해수욕장,서울,253670391.0,10805,2021년 1분기
보수동책방골목,경남,244582882.0,10501,2021년 1분기
전포카페거리,서울,222490866.0,11147,2021년 1분기
해운대해수욕장,경북,207887719.0,4076,2021년 1분기
이기대 몽돌해변,경남,202394207.0,4206,2021년 1분기
마린시티 카페거리,경기,201525316.0,5131,2021년 1분기
부평깡통시장,대구,199966383.0,5735,2021년 1분기
부평깡통시장,인천,196934122.0,6181,2021년 1분기
센텀시티,세종,193931332.0,1535,2021년 1분기
해운대해수욕장,인천,181283278.0,4949,2021년 1분기
서면,전북,173534671.0,4982,2021년 1분기
전포카페거리,울산,166351827.0,6451,2021년 1분기
전포카페거리,경기,156503086.0,7232,2021년 1분기
송도해수욕장,경남,153137672.0,7819,2021년 1분기
보수동책방골목,서울,141766991.0,8784,2021년 1분기
누리마루APEC하우스,경남,138382318.0,2045,2021년 1분기
부평깡통시장,충남,137109291.0,2896,2021년 1분기
서면,세종,134909659.0,1510,2021년 1분기
보수동책방골목,경기,133599479.0,7891,2021년 1분기
부평깡통시장,충북,125195155.0,3447,2021년 1분기
해운대해수욕장,광주,120781843.0,2646,2021년 1분기
다대포해수욕장,경남,120409722.0,7377,2021년 1분기
해운대해수욕장,대전,117617932.0,2360,2021년 1분기
부평깡통시장,전남,111524364.0,2365,2021년 1분기
마린시티 카페거리,경남,101412202.0,2896,2021년 1분기
부평깡통시장,대전,97669977.0,2676,2021년 1분기
해운대해수욕장,충북,96607824.0,2471,2021년 1분기
해운대해수욕장,충남,96566321.0,2136,2021년 1분기
해운대해수욕장,전남,87666914.0,1440,2021년 1분기
송도해수욕장,대구,81997650.0,3485,2021년 1분기
부평깡통시장,제주,81138838.0,1330,2021년 1분기
전포카페거리,경북,79853252.0,4816,2021년 1분기
이기대 몽돌해변,서울,78129917.0,1475,2021년 1분기
누리마루APEC하우스,대구,77313116.0,1220,2021년 1분기
해운대해수욕장,전북,72239492.0,1540,2021년 1분기
부평깡통시장,강원,69191001.0,1885,2021년 1분기
부평깡통시장,전북,67975690.0,1860,2021년 1분기
누리마루APEC하우스,대전,65406705.0,505,2021년 1분기
전포카페거리,전남,64922665.0,1651,2021년 1분기
송정해수욕장,경남,63851712.0,6173,2021년 1분기
송도해수욕장,인천,63504954.0,3614,2021년 1분기
부평깡통시장,광주,60794180.0,1606,2021년 1분기
전포카페거리,대구,60511324.0,3117,2021년 1분기
보수동책방골목,울산,58687574.0,2901,2021년 1분기
송도해수욕장,울산,56190497.0,2751,2021년 1분기
송도해수욕장,경북,55629391.0,2457,2021년 1분기
누리마루APEC하우스,울산,51983108.0,1021,2021년 1분기
마린시티 카페거리,대구,48239279.0,1295,2021년 1분기
해운대해수욕장,강원,48191037.0,1170,2021년 1분기
다대포해수욕장,서울,47767375.0,3017,2021년 1분기
송정해수욕장,경기,46478334.0,3256,2021년 1분기
해운대해수욕장,세종,43606155.0,845,2021년 1분기
송정해수욕장,서울,42446837.0,3240,2021년 1분기
다대포해수욕장,경기,39831925.0,2545,2021년 1분기
일광해수욕장,경남,38987712.0,1741,2021년 1분기
보수동책방골목,경북,38901963.0,1990,2021년 1분기
흰여울문화마을,서울,38789461.0,3271,2021년 1분기
감천문화마을,서울,38137445.0,2880,2021년 1분기
누리마루APEC하우스,인천,37853967.0,780,2021년 1분기
마린시티 카페거리,경북,37454801.0,915,2021년 1분기
마린시티 카페거리,울산,36634887.0,1090,2021년 1분기
해운대해수욕장,제주,35808935.0,730,2021년 1분기
흰여울문화마을,경기,34597926.0,2821,2021년 1분기
이기대 몽돌해변,경기,34240713.0,1163,2021년 1분기
태종대,경남,33051255.0,1217,2021년 1분기
보수동책방골목,인천,31963039.0,1995,2021년 1분기
태종대,경기,31775679.0,1945,2021년 1분기
보수동책방골목,대구,31694447.0,1830,2021년 1분기
송정해수욕장,울산,28468089.0,2287,2021년 1분기
송도해수욕장,충남,27704739.0,1225,2021년 1분기
누리마루APEC하우스,광주,27294490.0,465,2021년 1분기
태종대,서울,27282365.0,1682,2021년 1분기
전포카페거리,충남,26884072.0,755,2021년 1분기
마린시티 카페거리,인천,26737090.0,665,2021년 1분기
누리마루APEC하우스,충남,26623454.0,425,2021년 1분기
감천문화마을,경기,26621881.0,2728,2021년 1분기
누리마루APEC하우스,경북,26560928.0,640,2021년 1분기
이기대 몽돌해변,울산,26269703.0,840,2021년 1분기
전포카페거리,인천,25871839.0,1476,2021년 1분기
누리마루APEC하우스,충북,25862306.0,430,2021년 1분기
송도해수욕장,대전,25635098.0,1055,2021년 1분기
송도해수욕장,충북,25207977.0,1100,2021년 1분기
부평깡통시장,세종,23745255.0,690,2021년 1분기
송정해수욕장,대구,23465016.0,1635,2021년 1분기
마린시티 카페거리,대전,21856944.0,535,2021년 1분기
전포카페거리,대전,21331851.0,1125,2021년 1분기
송도해수욕장,강원,20753090.0,855,2021년 1분기
다대포해수욕장,대구,19847392.0,920,2021년 1분기
다대포해수욕장,경북,19158705.0,995,2021년 1분기
이기대 몽돌해변,경북,19013957.0,465,2021년 1분기
마린시티 카페거리,전남,18692722.0,420,2021년 1분기
보수동책방골목,충북,18180216.0,855,2021년 1분기
전포카페거리,광주,17903319.0,635,2021년 1분기
송도해수욕장,광주,17878666.0,710,2021년 1분기
마린시티 카페거리,충북,17798908.0,345,2021년 1분기
보수동책방골목,강원,16990195.0,820,2021년 1분기
전포카페거리,충북,16599075.0,1321,2021년 1분기
송도해수욕장,전남,16549172.0,660,2021년 1분기
송정해수욕장,경북,16318753.0,1155,2021년 1분기
일광해수욕장,울산,16316311.0,710,2021년 1분기
보수동책방골목,전남,14791783.0,570,2021년 1분기
보수동책방골목,충남,14451745.0,840,2021년 1분기
마린시티 카페거리,충남,14427414.0,420,2021년 1분기
태종대,대구,14407002.0,475,2021년 1분기
다대포해수욕장,울산,13782294.0,855,2021년 1분기
일광해수욕장,서울,13667213.0,685,2021년 1분기
마린시티 카페거리,전북,13308917.0,265,2021년 1분기
흰여울문화마을,경남,13291530.0,1035,2021년 1분기
누리마루APEC하우스,세종,13191935.0,215,2021년 1분기
태종대,울산,13062639.0,362,2021년 1분기
마린시티 카페거리,광주,12774081.0,285,2021년 1분기
누리마루APEC하우스,전북,12683789.0,260,2021년 1분기
일광해수욕장,경기,12429664.0,595,2021년 1분기
송도해수욕장,전북,12049898.0,530,2021년 1분기
전포카페거리,제주,12042713.0,740,2021년 1분기
보수동책방골목,광주,11304405.0,500,2021년 1분기
흰여울문화마을,인천,11104800.0,870,2021년 1분기
보수동책방골목,대전,10879319.0,695,2021년 1분기
전포카페거리,강원,10780744.0,630,2021년 1분기
보수동책방골목,전북,10650547.0,545,2021년 1분기
전포카페거리,전북,10356835.0,540,2021년 1분기
누리마루APEC하우스,전남,9887170.0,230,2021년 1분기
태종대,경북,9708531.0,390,2021년 1분기
누리마루APEC하우스,강원,9505659.0,270,2021년 1분기
송정해수욕장,인천,9302914.0,705,2021년 1분기
흰여울문화마을,대구,9191013.0,740,2021년 1분기
보수동책방골목,제주,8926009.0,430,2021년 1분기
마린시티 카페거리,강원,8496142.0,265,2021년 1분기
일광해수욕장,대구,8209025.0,350,2021년 1분기
이기대 몽돌해변,광주,8067527.0,120,2021년 1분기
이기대 몽돌해변,제주,8028429.0,190,2021년 1분기
감천문화마을,경남,8016731.0,775,2021년 1분기
일광해수욕장,경북,7799846.0,330,2021년 1분기
이기대 몽돌해변,대구,7752422.0,375,2021년 1분기
이기대 몽돌해변,충남,6984061.0,155,2021년 1분기
송도해수욕장,제주,6948279.0,350,2021년 1분기
송정해수욕장,전북,6626523.0,440,2021년 1분기
다대포해수욕장,인천,6591939.0,360,2021년 1분기
송도해수욕장,세종,5947941.0,175,2021년 1분기
감천문화마을,인천,5903358.0,686,2021년 1분기
이기대 몽돌해변,전남,5801915.0,185,2021년 1분기
태종대,인천,5757691.0,325,2021년 1분기
송정해수욕장,충남,5755969.0,330,2021년 1분기
감천문화마을,울산,5744824.0,225,2021년 1분기
흰여울문화마을,울산,5527333.0,480,2021년 1분기
흰여울문화마을,경북,5364168.0,415,2021년 1분기
송정해수욕장,전남,5216681.0,340,2021년 1분기
태종대,광주,4910583.0,250,2021년 1분기
송정해수욕장,대전,4892291.0,455,2021년 1분기
마린시티 카페거리,제주,4607132.0,90,2021년 1분기
흰여울문화마을,대전,4288525.0,320,2021년 1분기
감천문화마을,경북,4134575.0,330,2021년 1분기
누리마루APEC하우스,제주,4024493.0,80,2021년 1분기
감천문화마을,대전,3961334.0,295,2021년 1분기
태종대,강원,3859125.0,175,2021년 1분기
다대포해수욕장,전북,3745827.0,185,2021년 1분기
이기대 몽돌해변,대전,3732648.0,135,2021년 1분기
송정해수욕장,충북,3694712.0,345,2021년 1분기
다대포해수욕장,전남,3681805.0,235,2021년 1분기
감천문화마을,강원,3675005.0,190,2021년 1분기
송정해수욕장,광주,3653071.0,295,2021년 1분기
다대포해수욕장,충북,3564448.0,330,2021년 1분기
태종대,충북,3492129.0,255,2021년 1분기
마린시티 카페거리,세종,3492124.0,135,2021년 1분기
다대포해수욕장,강원,3461399.0,155,2021년 1분기
태종대,대전,3454857.0,210,2021년 1분기
이기대 몽돌해변,충북,3418218.0,150,2021년 1분기
흰여울문화마을,충북,3255249.0,260,2021년 1분기
다대포해수욕장,제주,3235113.0,155,2021년 1분기
태종대,충남,3227755.0,165,2021년 1분기
다대포해수욕장,대전,3113881.0,195,2021년 1분기
흰여울문화마을,충남,3089119.0,195,2021년 1분기
이기대 몽돌해변,인천,3012046.0,160,2021년 1분기
태종대,전남,3004296.0,90,2021년 1분기
감천문화마을,대구,2978512.0,320,2021년 1분기
부산시민공원,경남,2843166.0,330,2021년 1분기
이기대 몽돌해변,강원,2813495.0,130,2021년 1분기
을숙도,경남,2678962.0,985,2021년 1분기
일광해수욕장,대전,2570847.0,95,2021년 1분기
흰여울문화마을,광주,2525941.0,215,2021년 1분기
감천문화마을,전북,2160168.0,140,2021년 1분기
일광해수욕장,전북,2124104.0,55,2021년 1분기
감천문화마을,충남,2120981.0,195,2021년 1분기
감천문화마을,충북,2079081.0,275,2021년 1분기
이기대 몽돌해변,전북,2074135.0,55,2021년 1분기
다대포해수욕장,광주,2073431.0,185,2021년 1분기
송정해수욕장,강원,2020185.0,205,2021년 1분기
보수동책방골목,세종,1964766.0,142,2021년 1분기
흰여울문화마을,전북,1806526.0,135,2021년 1분기
다대포해수욕장,충남,1791673.0,115,2021년 1분기
송정해수욕장,제주,1791526.0,135,2021년 1분기
태종대,전북,1767050.0,115,2021년 1분기
감천문화마을,전남,1737057.0,125,2021년 1분기
일광해수욕장,충북,1673824.0,60,2021년 1분기
흰여울문화마을,강원,1592078.0,110,2021년 1분기
흰여울문화마을,전남,1517942.0,105,2021년 1분기
송정해수욕장,세종,1458768.0,115,2021년 1분기
일광해수욕장,광주,1436570.0,70,2021년 1분기
전포카페거리,세종,1344247.0,90,2021년 1분기
일광해수욕장,전남,1294753.0,75,2021년 1분기
감천문화마을,광주,1258294.0,135,2021년 1분기
태종대,제주,1198564.0,40,2021년 1분기
감천문화마을,제주,1029271.0,85,2021년 1분기
다대포해수욕장,세종,1028526.0,35,2021년 1분기
일광해수욕장,인천,964490.0,50,2021년 1분기
부산시민공원,경기,934190.0,135,2021년 1분기
흰여울문화마을,제주,923012.0,80,2021년 1분기
을숙도,서울,909943.0,195,2021년 1분기
일광해수욕장,충남,886090.0,45,2021년 1분기
부산시민공원,서울,870375.0,90,2021년 1분기
국립해양박물관,경남,821080.0,60,2021년 1분기
태종대,세종,804418.0,40,2021년 1분기
국립해양박물관,서울,758840.0,55,2021년 1분기
감천문화마을,세종,758176.0,75,2021년 1분기
일광해수욕장,강원,756229.0,30,2021년 1분기
흰여울문화마을,세종,723156.0,45,2021년 1분기
국립해양박물관,경기,583010.0,60,2021년 1분기
부산시민공원,충북,538480.0,5,2021년 1분기
부산시민공원,울산,524770.0,75,2021년 1분기
부산시민공원,경북,358665.0,45,2021년 1분기
렛츠런파크 부산경남,경남,353060.0,10,2021년 1분기
국립해양박물관,대구,335280.0,20,2021년 1분기
을숙도,울산,326473.0,130,2021년 1분기
일광해수욕장,제주,247904.0,15,2021년 1분기
을숙도,경기,222083.0,85,2021년 1분기
을숙도,충북,194705.0,35,2021년 1분기
을숙도,전남,184770.0,35,2021년 1분기
일광해수욕장,세종,180340.0,15,2021년 1분기
을숙도,제주,172879.0,40,2021년 1분기
을숙도,대구,135434.0,60,2021년 1분기
국립해양박물관,울산,127750.0,5,2021년 1분기
이기대 몽돌해변,세종,119380.0,15,2021년 1분기
국립해양박물관,경북,112015.0,25,2021년 1분기
부산시민공원,인천,83940.0,20,2021년 1분기
국립해양박물관,충북,81280.0,5,2021년 1분기
부산시민공원,대구,81280.0,15,2021년 1분기
부산시민공원,전북,78740.0,5,2021년 1분기
을숙도,경북,77369.0,45,2021년 1분기
부산시민공원,충남,76200.0,15,2021년 1분기
을숙도,전북,70131.0,30,2021년 1분기
렛츠런파크 부산경남,서울,68985.0,5,2021년 1분기
국립해양박물관,강원,68850.0,20,2021년 1분기
부산시민공원,강원,66040.0,5,2021년 1분기
을숙도,대전,65532.0,15,2021년 1분기
을숙도,인천,52534.0,25,2021년 1분기
부산시민공원,제주,38175.0,10,2021년 1분기
국립해양박물관,인천,33020.0,10,2021년 1분기
국립해양박물관,광주,30480.0,5,2021년 1분기
을숙도,광주,21844.0,15,2021년 1분기
부산시민공원,대전,20440.0,5,2021년 1분기
부산시민공원,전남,17780.0,5,2021년 1분기
을숙도,충남,6622.0,15,2021년 1분기
을숙도,강원,4572.0,10,2021년 1분기
을숙도,세종,1524.0,5,2021년 1분기
센텀시티,부산,198000000000.0,1610517,2021년 2분기
서면,부산,103000000000.0,2297924,2021년 2분기
센텀시티,부산,103000000000.0,813058,2021년 2분기
서면,부산,52906898645.0,1159418,2021년 2분기
센텀시티,경남,34081328929.0,176921,2021년 2분기
서면,경남,20803478091.0,313328,2021년 2분기
센텀시티,경남,18326953184.0,91488,2021년 2분기
부평깡통시장,부산,14434573248.0,355018,2021년 2분기
센텀시티,울산,12306412226.0,61794,2021년 2분기
서면,경남,10663970113.0,161290,2021년 2분기
부평깡통시장,부산,7513614826.0,187760,2021년 2분기
센텀시티,서울,7183438511.0,83108,2021년 2분기
광안리해수욕장,부산,6909883113.0,237918,2021년 2분기
센텀시티,대구,6105416273.0,27588,2021년 2분기
센텀시티,울산,6039386447.0,30870,2021년 2분기
센텀시티,경기,6018347457.0,65187,2021년 2분기
센텀시티,경북,5538569696.0,30504,2021년 2분기
해운대해수욕장,부산,5131056123.0,102817,2021년 2분기
센텀시티,서울,4530629652.0,44702,2021년 2분기
전포카페거리,부산,4154512987.0,173371,2021년 2분기
센텀시티,광주,4051032969.0,8353,2021년 2분기
서면,울산,3643545231.0,60009,2021년 2분기
서면,서울,3518549528.0,109392,2021년 2분기
광안리해수욕장,부산,3461292854.0,123508,2021년 2분기
센텀시티,경기,3281847767.0,35048,2021년 2분기
센텀시티,경북,3280277660.0,15976,2021년 2분기
센텀시티,대구,3203298448.0,15159,2021년 2분기
이기대 몽돌해변,부산,3015103141.0,58690,2021년 2분기
센텀시티,전남,2970969948.0,12098,2021년 2분기
서면,경기,2936387586.0,85043,2021년 2분기
보수동책방골목,부산,2676616927.0,116046,2021년 2분기
해운대해수욕장,부산,2593683472.0,55191,2021년 2분기
해운대해수욕장,서울,2531734438.0,50071,2021년 2분기
서면,경북,2493416293.0,41931,2021년 2분기
센텀시티,광주,2094331477.0,4539,2021년 2분기
전포카페거리,부산,2050431216.0,89053,2021년 2분기
다대포해수욕장,부산,2029248389.0,104111,2021년 2분기
서면,서울,1981568475.0,54603,2021년 2분기
서면,울산,1960563353.0,32224,2021년 2분기
해운대해수욕장,경기,1828346668.0,40031,2021년 2분기
센텀시티,전남,1807506184.0,7284,2021년 2분기
광안리해수욕장,서울,1682773784.0,71136,2021년 2분기
부평깡통시장,경남,1569267364.0,35027,2021년 2분기
센텀시티,전북,1493757381.0,4001,2021년 2분기
광안리해수욕장,경기,1486223119.0,64664,2021년 2분기
보수동책방골목,부산,1467500211.0,63399,2021년 2분기
이기대 몽돌해변,부산,1441371535.0,29120,2021년 2분기
해운대해수욕장,서울,1409569205.0,27896,2021년 2분기
서면,경기,1385080742.0,41001,2021년 2분기
마린시티 카페거리,부산,1374727931.0,53679,2021년 2분기
서면,경북,1357943588.0,22356,2021년 2분기
센텀시티,전북,1227275793.0,2437,2021년 2분기
서면,대구,1204213489.0,27895,2021년 2분기
송도해수욕장,부산,1134972634.0,65643,2021년 2분기
부평깡통시장,경기,1092947982.0,34271,2021년 2분기
센텀시티,제주,1074366622.0,5080,2021년 2분기
다대포해수욕장,부산,1053581944.0,57715,2021년 2분기
부평깡통시장,서울,1013298401.0,31963,2021년 2분기
해운대해수욕장,경기,978354388.0,22084,2021년 2분기
부평깡통시장,경남,958650096.0,19319,2021년 2분기
센텀시티,인천,947017991.0,13014,2021년 2분기
누리마루APEC하우스,부산,924643261.0,17753,2021년 2분기
서면,전남,913358623.0,13946,2021년 2분기
광안리해수욕장,서울,892445862.0,37362,2021년 2분기
광안리해수욕장,경남,842951379.0,31140,2021년 2분기
센텀시티,대전,820281060.0,7387,2021년 2분기
센텀시티,충북,805184594.0,6108,2021년 2분기
광안리해수욕장,경기,775341829.0,33967,2021년 2분기
누리마루APEC하우스,서울,767427677.0,11876,2021년 2분기
해운대해수욕장,경남,731826324.0,15349,2021년 2분기
센텀시티,충남,720170164.0,6367,2021년 2분기
마린시티 카페거리,부산,678518312.0,26167,2021년 2분기
전포카페거리,경남,659683202.0,25671,2021년 2분기
부평깡통시장,경기,656798936.0,20240,2021년 2분기
센텀시티,대전,632181997.0,3937,2021년 2분기
누리마루APEC하우스,경기,629942388.0,9553,2021년 2분기
송도해수욕장,부산,620392891.0,36467,2021년 2분기
서면,전남,612456589.0,7356,2021년 2분기
센텀시티,충북,602274385.0,3580,2021년 2분기
부평깡통시장,서울,586888992.0,18297,2021년 2분기
서면,대구,577101971.0,14740,2021년 2분기
서면,인천,566793498.0,18961,2021년 2분기
누리마루APEC하우스,부산,497022639.0,9934,2021년 2분기
해운대해수욕장,대구,488749216.0,8923,2021년 2분기
센텀시티,인천,467800912.0,6555,2021년 2분기
광안리해수욕장,경남,465996716.0,16964,2021년 2분기
센텀시티,충남,457244818.0,3033,2021년 2분기
마린시티 카페거리,서울,449381677.0,11370,2021년 2분기
서면,제주,449113266.0,7967,2021년 2분기
센텀시티,강원,448857954.0,5351,2021년 2분기
송정해수욕장,부산,416693121.0,35987,2021년 2분기
누리마루APEC하우스,서울,410372627.0,6498,2021년 2분기
송도해수욕장,경기,408226809.0,15872,2021년 2분기
마린시티 카페거리,경기,375504159.0,9052,2021년 2분기
서면,강원,367767747.0,10313,2021년 2분기
서면,충북,365000703.0,9849,2021년 2분기
부평깡통시장,울산,362534213.0,8713,2021년 2분기
해운대해수욕장,경남,361751013.0,8827,2021년 2분기
전포카페거리,경남,348391123.0,14502,2021년 2분기
누리마루APEC하우스,경기,334975074.0,4946,2021년 2분기
서면,충남,330497200.0,10897,2021년 2분기
감천문화마을,부산,329977486.0,19373,2021년 2분기
광안리해수욕장,인천,325075008.0,14769,2021년 2분기
해운대해수욕장,인천,321685339.0,7947,2021년 2분기
해운대해수욕장,울산,321349124.0,6513,2021년 2분기
송도해수욕장,서울,321264092.0,13765,2021년 2분기
서면,제주,320452020.0,4566,2021년 2분기
부평깡통시장,대구,313878906.0,6179,2021년 2분기
서면,광주,312551195.0,5878,2021년 2분기
부평깡통시장,경북,311835792.0,7544,2021년 2분기
전포카페거리,서울,297121745.0,13508,2021년 2분기
센텀시티,강원,296909593.0,2824,2021년 2분기
광안리해수욕장,대구,294067735.0,11192,2021년 2분기
센텀시티,제주,290685760.0,2284,2021년 2분기
서면,전북,288799501.0,5839,2021년 2분기
이기대 몽돌해변,경남,278679612.0,5301,2021년 2분기
해운대해수욕장,경북,278234670.0,5990,2021년 2분기
서면,대전,277612016.0,8953,2021년 2분기
서면,인천,276085120.0,8559,2021년 2분기
부평깡통시장,인천,268677760.0,8571,2021년 2분기
보수동책방골목,경남,262579572.0,10923,2021년 2분기
광안리해수욕장,경북,254018071.0,9746,2021년 2분기
마린시티 카페거리,서울,253007941.0,6371,2021년 2분기
일광해수욕장,부산,247464850.0,11355,2021년 2분기
서면,강원,246948309.0,5230,2021년 2분기
광안리해수욕장,울산,246673763.0,8854,2021년 2분기
송도해수욕장,경기,241043119.0,9789,2021년 2분기
태종대,부산,228818463.0,11884,2021년 2분기
전포카페거리,경기,221293756.0,11336,2021년 2분기
서면,충남,219761152.0,5625,2021년 2분기
해운대해수욕장,대구,216896439.0,4761,2021년 2분기
송정해수욕장,부산,214888990.0,19090,2021년 2분기
해운대해수욕장,대전,212942949.0,3976,2021년 2분기
부평깡통시장,울산,212805009.0,5156,2021년 2분기
송도해수욕장,서울,208808331.0,8473,2021년 2분기
마린시티 카페거리,경기,195574984.0,4898,2021년 2분기
송도해수욕장,경남,189865233.0,9310,2021년 2분기
다대포해수욕장,경남,181817053.0,9764,2021년 2분기
광안리해수욕장,충북,174805454.0,6606,2021년 2분기
전포카페거리,서울,172861860.0,7393,2021년 2분기
서면,충북,172494832.0,5478,2021년 2분기
감천문화마을,부산,172167956.0,10034,2021년 2분기
해운대해수욕장,인천,162565876.0,3975,2021년 2분기
보수동책방골목,경기,159390630.0,10040,2021년 2분기
보수동책방골목,서울,157412219.0,9357,2021년 2분기
광안리해수욕장,인천,156247656.0,7451,2021년 2분기
전포카페거리,경북,155972555.0,4672,2021년 2분기
광안리해수욕장,대구,154920851.0,6414,2021년 2분기
센텀시티,세종,154083478.0,1708,2021년 2분기
부평깡통시장,경북,153581481.0,3723,2021년 2분기
일광해수욕장,부산,151263937.0,6981,2021년 2분기
부평깡통시장,충북,147774964.0,4260,2021년 2분기
해운대해수욕장,경북,146672125.0,3053,2021년 2분기
부평깡통시장,인천,144450920.0,4729,2021년 2분기
해운대해수욕장,울산,142600124.0,3577,2021년 2분기
해운대해수욕장,광주,142032968.0,3055,2021년 2분기
해운대해수욕장,충북,140803024.0,3441,2021년 2분기
광안리해수욕장,대전,140712624.0,5546,2021년 2분기
서면,대전,139435463.0,4332,2021년 2분기
서면,광주,132868382.0,2750,2021년 2분기
전포카페거리,울산,131869708.0,7068,2021년 2분기
부평깡통시장,대구,131417164.0,3423,2021년 2분기
센텀시티,세종,131033393.0,1098,2021년 2분기
누리마루APEC하우스,경남,130902520.0,2605,2021년 2분기
마린시티 카페거리,경남,126938933.0,3135,2021년 2분기
보수동책방골목,경남,126674286.0,6272,2021년 2분기
부평깡통시장,충남,125583065.0,3342,2021년 2분기
광안리해수욕장,광주,124489558.0,4398,2021년 2분기
태종대,부산,124242374.0,5584,2021년 2분기
광안리해수욕장,울산,122608760.0,5075,2021년 2분기
광안리해수욕장,충남,120495265.0,4908,2021년 2분기
광안리해수욕장,경북,118859417.0,4815,2021년 2분기
이기대 몽돌해변,경남,117727732.0,2769,2021년 2분기
해운대해수욕장,충남,117425245.0,3131,2021년 2분기
부평깡통시장,대전,116443495.0,3131,2021년 2분기
서면,전북,115946551.0,3212,2021년 2분기
누리마루APEC하우스,대구,115022448.0,1835,2021년 2분기
송도해수욕장,경남,113548639.0,5122,2021년 2분기
누리마루APEC하우스,경남,113143814.0,1657,2021년 2분기
해운대해수욕장,전북,111863060.0,2260,2021년 2분기
전포카페거리,경기,108502838.0,6145,2021년 2분기
해운대해수욕장,대전,107045535.0,2155,2021년 2분기
전포카페거리,대구,106937099.0,1876,2021년 2분기
누리마루APEC하우스,인천,103735186.0,1660,2021년 2분기
부평깡통시장,전남,102657032.0,2660,2021년 2분기
해운대해수욕장,전남,102576805.0,2060,2021년 2분기
해운대해수욕장,강원,101954368.0,2406,2021년 2분기
광안리해수욕장,전남,98208145.0,3441,2021년 2분기
송도해수욕장,인천,96786591.0,3920,2021년 2분기
서면,세종,96649235.0,1536,2021년 2분기
다대포해수욕장,경남,96337278.0,5767,2021년 2분기
흰여울문화마을,부산,95113793.0,7960,2021년 2분기
해운대해수욕장,충북,93662775.0,2125,2021년 2분기
흰여울문화마을,서울,93426410.0,7754,2021년 2분기
광안리해수욕장,강원,92163374.0,3711,2021년 2분기
보수동책방골목,서울,91775414.0,5667,2021년 2분기
보수동책방골목,경기,90611817.0,5721,2021년 2분기
부평깡통시장,강원,86643937.0,2345,2021년 2분기
송정해수욕장,경남,85235803.0,5881,2021년 2분기
광안리해수욕장,대전,84492294.0,3258,2021년 2분기
송도해수욕장,대구,83871870.0,3516,2021년 2분기
전포카페거리,울산,82370980.0,4309,2021년 2분기
누리마루APEC하우스,경북,82158935.0,1195,2021년 2분기
송정해수욕장,서울,81346739.0,4922,2021년 2분기
부평깡통시장,충남,81055718.0,1975,2021년 2분기
송도해수욕장,경북,80607841.0,3136,2021년 2분기
광안리해수욕장,충북,78326439.0,3583,2021년 2분기
흰여울문화마을,경기,77416063.0,6461,2021년 2분기
부평깡통시장,전북,77317159.0,1855,2021년 2분기
부평깡통시장,충북,75143045.0,2121,2021년 2분기
송정해수욕장,경기,74939643.0,4366,2021년 2분기
부평깡통시장,제주,74542346.0,1740,2021년 2분기
부평깡통시장,광주,73776049.0,1755,2021년 2분기
